,Unnamed: 0,price,Converted,Under_30,Sex
8416,48416,98.0,0.0,1.0,0.0
8417,48417,98.0,0.0,0.0,0.0
8418,48418,98.0,1.0,1.0,0.0
8419,48419,98.0,0.0,0.0,1.0
8420,48420,98.0,1.0,1.0,0.0
8421,48421,98.0,1.0,0.0,1.0
8422,48422,98.0,0.0,0.0,1.0
8423,48423,98.0,0.0,0.0,1.0
8424,48424,98.0,0.0,1.0,1.0
8425,48425,98.0,0.0,1.0,0.0
8426,48426,98.0,0.0,1.0,1.0
8427,48427,98.0,0.0,1.0,0.0
8428,48428,98.0,0.0,0.0,0.0
8429,48429,98.0,0.0,1.0,1.0
8430,48430,98.0,0.0,0.0,1.0
8431,48431,98.0,0.0,0.0,1.0
8432,48432,98.0,0.0,1.0,1.0
8433,48433,98.0,0.0,1.0,1.0
8434,48434,98.0,0.0,0.0,1.0
8435,48435,98.0,0.0,0.0,1.0
8436,48436,98.0,0.0,1.0,1.0
8437,48437,98.0,0.0,1.0,1.0
8438,48438,98.0,1.0,0.0,1.0
8439,48439,98.0,0.0,0.0,1.0
8440,48440,98.0,0.0,0.0,1.0
8441,48441,98.0,1.0,0.0,0.0
8442,48442,98.0,0.0,0.0,1.0
8443,48443,98.0,0.0,0.0,1.0
8444,48444,98.0,0.0,1.0,1.0
8445,48445,98.0,0.0,1.0,1.0
8446,48446,98.0,0.0,0.0,1.0
8447,48447,98.0,0.0,1.0,1.0
8448,48448,98.0,0.0,0.0,0.0
8449,48449,98.0,0.0,0.0,1.0
8450,48450,98.0,1.0,1.0,0.0
8451,48451,98.0,0.0,0.0,0.0
8452,48452,98.0,1.0,0.0,0.0
8453,48453,98.0,0.0,0.0,1.0
8454,48454,98.0,1.0,1.0,0.0
8455,48455,98.0,0.0,0.0,1.0
8456,48456,98.0,1.0,0.0,0.0
8457,48457,98.0,0.0,0.0,1.0
8458,48458,98.0,0.0,1.0,1.0
8459,48459,98.0,0.0,1.0,1.0
8460,48460,98.0,1.0,1.0,0.0
8461,48461,98.0,1.0,0.0,1.0
8462,48462,98.0,1.0,1.0,1.0
8463,48463,98.0,1.0,1.0,0.0
8464,48464,98.0,0.0,0.0,0.0
8465,48465,98.0,0.0,1.0,1.0
8466,48466,98.0,0.0,0.0,1.0
8467,48467,98.0,0.0,0.0,1.0
8468,48468,98.0,0.0,1.0,1.0
8469,48469,98.0,1.0,0.0,0.0
8470,48470,98.0,0.0,0.0,0.0
8471,48471,98.0,1.0,1.0,0.0
8472,48472,98.0,1.0,0.0,1.0
8473,48473,98.0,0.0,0.0,1.0
8474,48474,98.0,0.0,1.0,1.0
8475,48475,98.0,0.0,1.0,1.0
8476,48476,98.0,0.0,1.0,1.0
8477,48477,98.0,0.0,0.0,1.0
8478,48478,98.0,1.0,0.0,0.0
8479,48479,98.0,0.0,1.0,1.0
8480,48480,98.0,0.0,1.0,1.0
8481,48481,98.0,1.0,0.0,0.0
8482,48482,98.0,0.0,1.0,1.0
8483,48483,98.0,0.0,1.0,1.0
8484,48484,98.0,0.0,0.0,1.0
8485,48485,98.0,0.0,1.0,1.0
8486,48486,98.0,0.0,1.0,0.0
8487,48487,98.0,1.0,0.0,1.0
8488,48488,98.0,0.0,0.0,0.0
8489,48489,98.0,0.0,0.0,1.0
8490,48490,98.0,0.0,1.0,0.0
8491,48491,98.0,0.0,1.0,1.0
8492,48492,98.0,0.0,0.0,1.0
8493,48493,98.0,0.0,0.0,1.0
8494,48494,98.0,0.0,0.0,0.0
8495,48495,98.0,1.0,0.0,1.0
8496,48496,98.0,1.0,1.0,1.0
8497,48497,98.0,0.0,1.0,1.0
8498,48498,98.0,0.0,0.0,1.0
8499,48499,98.0,0.0,0.0,1.0
8500,48500,98.0,0.0,1.0,0.0
8501,48501,98.0,0.0,1.0,1.0
8502,48502,98.0,0.0,0.0,0.0
8503,48503,98.0,0.0,1.0,1.0
8504,48504,98.0,0.0,0.0,0.0
8505,48505,98.0,0.0,0.0,1.0
8506,48506,98.0,1.0,0.0,0.0
8507,48507,98.0,0.0,0.0,1.0
8508,48508,98.0,0.0,0.0,1.0
8509,48509,98.0,0.0,1.0,1.0
8510,48510,98.0,0.0,1.0,1.0
8511,48511,98.0,1.0,0.0,0.0
8512,48512,98.0,1.0,1.0,0.0
8513,48513,98.0,0.0,1.0,1.0
8514,48514,98.0,0.0,0.0,1.0
8515,48515,98.0,0.0,1.0,1.0
8516,48516,98.0,0.0,0.0,0.0
8517,48517,98.0,1.0,0.0,1.0
8518,48518,98.0,1.0,1.0,0.0
8519,48519,98.0,0.0,1.0,1.0
8520,48520,98.0,1.0,0.0,0.0
8521,48521,98.0,0.0,1.0,1.0
8522,48522,98.0,0.0,1.0,0.0
8523,48523,98.0,1.0,1.0,1.0
8524,48524,98.0,0.0,1.0,1.0
8525,48525,98.0,0.0,0.0,1.0
8526,48526,98.0,0.0,1.0,1.0
8527,48527,98.0,1.0,0.0,1.0
8528,48528,98.0,0.0,0.0,0.0
8529,48529,98.0,1.0,0.0,0.0
8530,48530,98.0,0.0,0.0,1.0
8531,48531,98.0,1.0,1.0,1.0
8532,48532,98.0,0.0,1.0,0.0
8533,48533,98.0,0.0,1.0,0.0
8534,48534,98.0,0.0,0.0,1.0
8535,48535,98.0,0.0,1.0,1.0
8536,48536,98.0,0.0,1.0,1.0
8537,48537,98.0,0.0,1.0,1.0
8538,48538,98.0,0.0,0.0,0.0
8539,48539,98.0,1.0,1.0,0.0
8540,48540,98.0,1.0,0.0,0.0
8541,48541,98.0,0.0,1.0,0.0
8542,48542,98.0,1.0,0.0,0.0
8543,48543,98.0,0.0,0.0,0.0
8544,48544,98.0,0.0,0.0,0.0
8545,48545,98.0,0.0,1.0,1.0
8546,48546,98.0,1.0,1.0,0.0
8547,48547,98.0,0.0,0.0,0.0
8548,48548,98.0,0.0,1.0,1.0
8549,48549,98.0,0.0,0.0,0.0
8550,48550,98.0,0.0,0.0,0.0
8551,48551,98.0,0.0,1.0,0.0
8552,48552,98.0,0.0,1.0,1.0
8553,48553,98.0,0.0,1.0,1.0
8554,48554,98.0,0.0,1.0,1.0
8555,48555,98.0,0.0,1.0,0.0
8556,48556,98.0,0.0,0.0,0.0
8557,48557,98.0,1.0,1.0,0.0
8558,48558,98.0,0.0,0.0,1.0
8559,48559,98.0,0.0,1.0,1.0
8560,48560,98.0,0.0,0.0,1.0
8561,48561,98.0,1.0,1.0,0.0
8562,48562,98.0,0.0,1.0,1.0
8563,48563,98.0,0.0,0.0,1.0
8564,48564,98.0,1.0,1.0,0.0
8565,48565,98.0,0.0,1.0,0.0
8566,48566,98.0,1.0,1.0,0.0
8567,48567,98.0,0.0,1.0,1.0
8568,48568,98.0,1.0,0.0,0.0
8569,48569,98.0,0.0,0.0,1.0
8570,48570,98.0,1.0,0.0,1.0
8571,48571,98.0,0.0,0.0,1.0
8572,48572,98.0,0.0,1.0,1.0
8573,48573,98.0,0.0,0.0,1.0
8574,48574,98.0,0.0,1.0,0.0
8575,48575,98.0,0.0,1.0,1.0
8576,48576,98.0,1.0,1.0,0.0
8577,48577,98.0,0.0,0.0,1.0
8578,48578,98.0,0.0,0.0,1.0
8579,48579,98.0,0.0,0.0,1.0
8580,48580,98.0,1.0,0.0,1.0
8581,48581,98.0,1.0,1.0,0.0
8582,48582,98.0,0.0,1.0,0.0
8583,48583,98.0,1.0,1.0,1.0
8584,48584,98.0,1.0,1.0,0.0
8585,48585,98.0,1.0,1.0,1.0
8586,48586,98.0,1.0,0.0,0.0
8587,48587,98.0,0.0,1.0,1.0
8588,48588,98.0,0.0,1.0,1.0
8589,48589,98.0,0.0,1.0,1.0
8590,48590,98.0,0.0,1.0,1.0
8591,48591,98.0,0.0,0.0,1.0
8592,48592,98.0,0.0,1.0,0.0
8593,48593,98.0,0.0,0.0,1.0
8594,48594,98.0,0.0,0.0,1.0
8595,48595,98.0,1.0,1.0,1.0
8596,48596,98.0,0.0,0.0,0.0
8597,48597,98.0,0.0,0.0,0.0
8598,48598,98.0,0.0,1.0,1.0
8599,48599,98.0,0.0,0.0,1.0
8600,48600,98.0,1.0,0.0,1.0
8601,48601,98.0,0.0,0.0,1.0
8602,48602,98.0,0.0,0.0,1.0
8603,48603,98.0,1.0,0.0,0.0
8604,48604,98.0,1.0,1.0,0.0
8605,48605,98.0,0.0,1.0,1.0
8606,48606,98.0,0.0,0.0,1.0
8607,48607,98.0,0.0,1.0,1.0
8608,48608,98.0,1.0,0.0,0.0
8609,48609,98.0,0.0,0.0,1.0
8610,48610,98.0,0.0,0.0,0.0
8611,48611,98.0,0.0,0.0,1.0
8612,48612,98.0,0.0,1.0,1.0
8613,48613,98.0,0.0,0.0,0.0
8614,48614,98.0,0.0,0.0,0.0
8615,48615,98.0,1.0,0.0,1.0
8616,48616,98.0,1.0,0.0,0.0
8617,48617,98.0,1.0,1.0,0.0
8618,48618,98.0,0.0,1.0,1.0
8619,48619,98.0,0.0,1.0,0.0
8620,48620,98.0,0.0,0.0,1.0
8621,48621,98.0,0.0,0.0,0.0
8622,48622,98.0,1.0,0.0,0.0
8623,48623,98.0,0.0,0.0,1.0
8624,48624,98.0,0.0,1.0,1.0
8625,48625,98.0,0.0,0.0,1.0
8626,48626,98.0,1.0,0.0,1.0
8627,48627,98.0,0.0,1.0,1.0
8628,48628,98.0,0.0,1.0,1.0
8629,48629,98.0,0.0,1.0,1.0
8630,48630,98.0,1.0,0.0,0.0
8631,48631,98.0,0.0,0.0,1.0
8632,48632,98.0,0.0,1.0,1.0
8633,48633,98.0,0.0,0.0,0.0
8634,48634,98.0,0.0,0.0,1.0
8635,48635,98.0,0.0,1.0,0.0
8636,48636,98.0,0.0,1.0,1.0
8637,48637,98.0,0.0,0.0,0.0
8638,48638,98.0,0.0,0.0,1.0
8639,48639,98.0,0.0,1.0,1.0
8640,48640,98.0,0.0,0.0,1.0
8641,48641,98.0,1.0,1.0,0.0
8642,48642,98.0,0.0,0.0,1.0
8643,48643,98.0,0.0,1.0,0.0
8644,48644,98.0,1.0,1.0,0.0
8645,48645,98.0,0.0,1.0,0.0
8646,48646,98.0,0.0,0.0,0.0
8647,48647,98.0,0.0,1.0,1.0
8648,48648,98.0,0.0,1.0,1.0
8649,48649,98.0,0.0,1.0,0.0
8650,48650,98.0,0.0,1.0,0.0
8651,48651,98.0,0.0,1.0,1.0
8652,48652,98.0,0.0,0.0,1.0
8653,48653,98.0,1.0,0.0,0.0
8654,48654,98.0,1.0,1.0,1.0
8655,48655,98.0,0.0,1.0,1.0
8656,48656,98.0,0.0,0.0,0.0
8657,48657,98.0,0.0,0.0,1.0
8658,48658,98.0,0.0,1.0,1.0
8659,48659,98.0,0.0,1.0,1.0
8660,48660,98.0,0.0,0.0,1.0
8661,48661,98.0,0.0,1.0,1.0
8662,48662,98.0,0.0,1.0,1.0
8663,48663,98.0,1.0,0.0,0.0
8664,48664,98.0,1.0,0.0,1.0
8665,48665,98.0,0.0,0.0,1.0
8666,48666,98.0,0.0,1.0,1.0
8667,48667,98.0,0.0,0.0,1.0
8668,48668,98.0,0.0,0.0,1.0
8669,48669,98.0,0.0,0.0,0.0
8670,48670,98.0,0.0,0.0,1.0
8671,48671,98.0,0.0,0.0,1.0
8672,48672,98.0,1.0,0.0,0.0
8673,48673,98.0,0.0,1.0,1.0
8674,48674,98.0,0.0,1.0,1.0
8675,48675,98.0,0.0,1.0,1.0
8676,48676,98.0,0.0,1.0,1.0
8677,48677,98.0,0.0,1.0,1.0
8678,48678,98.0,1.0,0.0,0.0
8679,48679,98.0,0.0,1.0,1.0
8680,48680,98.0,0.0,1.0,1.0
8681,48681,98.0,0.0,0.0,1.0
8682,48682,98.0,0.0,1.0,0.0
8683,48683,98.0,0.0,1.0,0.0
8684,48684,98.0,1.0,0.0,0.0
8685,48685,98.0,0.0,0.0,1.0
8686,48686,98.0,1.0,0.0,0.0
8687,48687,98.0,0.0,0.0,0.0
8688,48688,98.0,0.0,0.0,1.0
8689,48689,98.0,1.0,1.0,0.0
8690,48690,98.0,0.0,0.0,1.0
8691,48691,98.0,0.0,0.0,1.0
8692,48692,98.0,0.0,1.0,1.0
8693,48693,98.0,0.0,1.0,1.0
8694,48694,98.0,0.0,0.0,1.0
8695,48695,98.0,1.0,0.0,0.0
8696,48696,98.0,0.0,0.0,1.0
8697,48697,98.0,0.0,0.0,0.0
8698,48698,98.0,1.0,0.0,0.0
8699,48699,98.0,0.0,1.0,1.0
8700,48700,98.0,1.0,1.0,0.0
8701,48701,98.0,0.0,0.0,1.0
8702,48702,98.0,0.0,1.0,0.0
8703,48703,98.0,1.0,1.0,0.0
8704,48704,98.0,0.0,1.0,1.0
8705,48705,98.0,0.0,0.0,1.0
8706,48706,98.0,0.0,0.0,1.0
8707,48707,98.0,0.0,0.0,0.0
8708,48708,98.0,1.0,0.0,0.0
8709,48709,98.0,1.0,0.0,0.0
8710,48710,98.0,1.0,1.0,1.0
8711,48711,98.0,0.0,1.0,1.0
8712,48712,98.0,0.0,0.0,1.0
8713,48713,98.0,0.0,1.0,1.0
8714,48714,98.0,1.0,0.0,1.0
8715,48715,98.0,0.0,1.0,0.0
8716,48716,98.0,0.0,1.0,1.0
8717,48717,98.0,1.0,0.0,0.0
8718,48718,98.0,0.0,1.0,0.0
8719,48719,98.0,0.0,0.0,1.0
8720,48720,98.0,0.0,1.0,1.0
8721,48721,98.0,0.0,0.0,0.0
8722,48722,98.0,0.0,1.0,0.0
8723,48723,98.0,0.0,1.0,1.0
8724,48724,98.0,0.0,1.0,1.0
8725,48725,98.0,0.0,0.0,1.0
8726,48726,98.0,1.0,1.0,0.0
8727,48727,98.0,1.0,1.0,0.0
8728,48728,98.0,0.0,0.0,0.0
8729,48729,98.0,1.0,1.0,0.0
8730,48730,98.0,1.0,0.0,0.0
8731,48731,98.0,0.0,1.0,1.0
8732,48732,98.0,0.0,0.0,0.0
8733,48733,98.0,0.0,0.0,1.0
8734,48734,98.0,1.0,0.0,0.0
8735,48735,98.0,1.0,0.0,0.0
8736,48736,98.0,1.0,1.0,1.0
8737,48737,98.0,1.0,1.0,0.0
8738,48738,98.0,0.0,0.0,0.0
8739,48739,98.0,0.0,1.0,1.0
8740,48740,98.0,0.0,0.0,1.0
8741,48741,98.0,0.0,0.0,1.0
8742,48742,98.0,0.0,1.0,0.0
8743,48743,98.0,0.0,0.0,1.0
8744,48744,98.0,0.0,0.0,1.0
8745,48745,98.0,0.0,0.0,1.0
8746,48746,98.0,1.0,1.0,0.0
8747,48747,98.0,1.0,0.0,0.0
8748,48748,98.0,0.0,1.0,1.0
8749,48749,98.0,1.0,0.0,0.0
8750,48750,98.0,0.0,0.0,0.0
8751,48751,98.0,0.0,0.0,1.0
8752,48752,98.0,0.0,1.0,1.0
8753,48753,98.0,0.0,0.0,1.0
8754,48754,98.0,0.0,0.0,0.0
8755,48755,98.0,0.0,0.0,1.0
8756,48756,98.0,0.0,1.0,1.0
8757,48757,98.0,1.0,1.0,1.0
8758,48758,98.0,0.0,1.0,0.0
8759,48759,98.0,0.0,0.0,1.0
8760,48760,98.0,0.0,1.0,1.0
8761,48761,98.0,0.0,1.0,0.0
8762,48762,98.0,0.0,1.0,0.0
8763,48763,98.0,1.0,0.0,0.0
8764,48764,98.0,0.0,1.0,1.0
8765,48765,98.0,0.0,0.0,1.0
8766,48766,98.0,1.0,0.0,1.0
8767,48767,98.0,1.0,0.0,1.0
8768,48768,98.0,0.0,1.0,1.0
8769,48769,98.0,0.0,1.0,0.0
8770,48770,98.0,0.0,1.0,1.0
8771,48771,98.0,0.0,1.0,1.0
8772,48772,98.0,0.0,0.0,1.0
8773,48773,98.0,0.0,1.0,1.0
8774,48774,98.0,0.0,0.0,1.0
8775,48775,98.0,0.0,1.0,1.0
8776,48776,98.0,0.0,1.0,1.0
8777,48777,98.0,0.0,1.0,1.0
8778,48778,98.0,1.0,1.0,1.0
8779,48779,98.0,0.0,1.0,1.0
8780,48780,98.0,0.0,0.0,0.0
8781,48781,98.0,1.0,0.0,0.0
8782,48782,98.0,0.0,0.0,1.0
8783,48783,98.0,0.0,0.0,0.0
8784,48784,98.0,0.0,1.0,1.0
8785,48785,98.0,0.0,0.0,1.0
8786,48786,98.0,0.0,0.0,1.0
8787,48787,98.0,0.0,1.0,1.0
8788,48788,98.0,0.0,0.0,0.0
8789,48789,98.0,0.0,0.0,1.0
8790,48790,98.0,1.0,1.0,0.0
8791,48791,98.0,0.0,1.0,0.0
8792,48792,98.0,1.0,0.0,0.0
8793,48793,98.0,0.0,1.0,1.0
8794,48794,98.0,1.0,0.0,0.0
8795,48795,98.0,0.0,1.0,1.0
8796,48796,98.0,0.0,0.0,1.0
8797,48797,98.0,0.0,1.0,1.0
8798,48798,98.0,0.0,1.0,1.0
8799,48799,98.0,1.0,1.0,1.0
8800,48800,98.0,1.0,1.0,0.0
8801,48801,98.0,1.0,0.0,1.0
8802,48802,98.0,0.0,0.0,1.0
8803,48803,98.0,0.0,0.0,1.0
8804,48804,98.0,0.0,0.0,0.0
8805,48805,98.0,1.0,0.0,1.0
8806,48806,98.0,0.0,0.0,1.0
8807,48807,98.0,1.0,0.0,0.0
8808,48808,98.0,0.0,0.0,1.0
8809,48809,98.0,0.0,0.0,0.0
8810,48810,98.0,0.0,1.0,1.0
8811,48811,98.0,0.0,0.0,1.0
8812,48812,98.0,1.0,1.0,0.0
8813,48813,98.0,0.0,0.0,0.0
8814,48814,98.0,1.0,1.0,0.0
8815,48815,98.0,1.0,0.0,1.0
8816,48816,98.0,1.0,1.0,1.0
8817,48817,98.0,1.0,1.0,0.0
8818,48818,98.0,0.0,0.0,1.0
8819,48819,98.0,0.0,0.0,0.0
8820,48820,98.0,0.0,0.0,0.0
8821,48821,98.0,0.0,0.0,0.0
8822,48822,98.0,0.0,0.0,0.0
8823,48823,98.0,0.0,1.0,1.0
8824,48824,98.0,0.0,1.0,1.0
8825,48825,98.0,1.0,1.0,0.0
8826,48826,98.0,0.0,0.0,0.0
8827,48827,98.0,1.0,0.0,0.0
8828,48828,98.0,0.0,0.0,1.0
8829,48829,98.0,1.0,1.0,1.0
8830,48830,98.0,0.0,0.0,1.0
8831,48831,98.0,0.0,1.0,1.0
8832,48832,98.0,0.0,0.0,0.0
8833,48833,98.0,0.0,0.0,0.0
8834,48834,98.0,1.0,1.0,0.0
8835,48835,98.0,0.0,0.0,1.0
8836,48836,98.0,0.0,1.0,1.0
8837,48837,98.0,0.0,1.0,1.0
8838,48838,98.0,0.0,1.0,1.0
8839,48839,98.0,1.0,1.0,0.0
8840,48840,98.0,0.0,1.0,0.0
8841,48841,98.0,0.0,1.0,1.0
8842,48842,98.0,0.0,1.0,0.0
8843,48843,98.0,1.0,1.0,0.0
8844,48844,98.0,0.0,1.0,1.0
8845,48845,98.0,0.0,1.0,0.0
8846,48846,98.0,1.0,0.0,0.0
8847,48847,98.0,0.0,0.0,0.0
8848,48848,98.0,1.0,1.0,0.0
8849,48849,98.0,0.0,0.0,1.0
8850,48850,98.0,0.0,0.0,1.0
8851,48851,98.0,0.0,1.0,0.0
8852,48852,98.0,0.0,0.0,1.0
8853,48853,98.0,1.0,1.0,0.0
8854,48854,98.0,0.0,0.0,1.0
8855,48855,98.0,0.0,1.0,1.0
8856,48856,98.0,0.0,1.0,1.0
8857,48857,98.0,0.0,1.0,1.0
8858,48858,98.0,0.0,1.0,0.0
8859,48859,98.0,0.0,1.0,1.0
8860,48860,98.0,0.0,1.0,1.0
8861,48861,98.0,0.0,1.0,1.0
8862,48862,98.0,0.0,0.0,1.0
8863,48863,98.0,0.0,0.0,1.0
8864,48864,98.0,0.0,0.0,1.0
8865,48865,98.0,0.0,0.0,1.0
8866,48866,98.0,0.0,0.0,1.0
8867,48867,98.0,0.0,1.0,1.0
8868,48868,98.0,0.0,0.0,0.0
8869,48869,98.0,1.0,0.0,0.0
8870,48870,98.0,0.0,0.0,1.0
8871,48871,98.0,0.0,1.0,1.0
8872,48872,98.0,0.0,1.0,1.0
8873,48873,98.0,1.0,1.0,1.0
8874,48874,98.0,0.0,0.0,0.0
8875,48875,98.0,1.0,0.0,0.0
8876,48876,98.0,0.0,1.0,1.0
8877,48877,98.0,0.0,0.0,1.0
8878,48878,98.0,0.0,1.0,1.0
8879,48879,98.0,0.0,1.0,1.0
8880,48880,98.0,1.0,0.0,0.0
8881,48881,98.0,0.0,0.0,1.0
8882,48882,98.0,0.0,1.0,1.0
8883,48883,98.0,0.0,1.0,1.0
8884,48884,98.0,0.0,0.0,1.0
8885,48885,98.0,1.0,0.0,0.0
8886,48886,98.0,0.0,0.0,1.0
8887,48887,98.0,1.0,1.0,1.0
8888,48888,98.0,0.0,0.0,0.0
8889,48889,98.0,1.0,1.0,1.0
8890,48890,98.0,0.0,0.0,1.0
8891,48891,98.0,1.0,0.0,0.0
8892,48892,98.0,1.0,0.0,0.0
8893,48893,98.0,0.0,1.0,0.0
8894,48894,98.0,1.0,1.0,0.0
8895,48895,98.0,0.0,0.0,0.0
8896,48896,98.0,1.0,1.0,0.0
8897,48897,98.0,0.0,1.0,1.0
8898,48898,98.0,1.0,1.0,1.0
8899,48899,98.0,0.0,0.0,0.0
8900,48900,98.0,0.0,1.0,0.0
8901,48901,98.0,0.0,0.0,1.0
8902,48902,98.0,0.0,0.0,1.0
8903,48903,98.0,0.0,0.0,0.0
8904,48904,98.0,0.0,1.0,1.0
8905,48905,98.0,1.0,0.0,0.0
8906,48906,98.0,0.0,1.0,1.0
8907,48907,98.0,0.0,0.0,0.0
8908,48908,98.0,0.0,0.0,1.0
8909,48909,98.0,1.0,1.0,0.0
8910,48910,98.0,0.0,1.0,1.0
8911,48911,98.0,0.0,0.0,1.0
8912,48912,98.0,0.0,1.0,1.0
8913,48913,98.0,0.0,0.0,1.0
8914,48914,98.0,0.0,0.0,1.0
8915,48915,98.0,0.0,0.0,0.0
8916,48916,98.0,0.0,0.0,1.0
8917,48917,98.0,0.0,0.0,0.0
8918,48918,98.0,0.0,0.0,1.0
8919,48919,98.0,0.0,0.0,0.0
8920,48920,98.0,0.0,1.0,1.0
8921,48921,98.0,0.0,1.0,0.0
8922,48922,98.0,0.0,0.0,0.0
8923,48923,98.0,0.0,0.0,1.0
8924,48924,98.0,1.0,1.0,0.0
8925,48925,98.0,0.0,0.0,1.0
8926,48926,98.0,0.0,1.0,1.0
8927,48927,98.0,0.0,0.0,1.0
8928,48928,98.0,0.0,0.0,1.0
8929,48929,98.0,0.0,0.0,1.0
8930,48930,98.0,0.0,0.0,1.0
8931,48931,98.0,0.0,0.0,1.0
8932,48932,98.0,0.0,0.0,1.0
8933,48933,98.0,0.0,1.0,1.0
8934,48934,98.0,0.0,1.0,1.0
8935,48935,98.0,0.0,0.0,1.0
8936,48936,98.0,0.0,0.0,1.0
8937,48937,98.0,0.0,1.0,1.0
8938,48938,98.0,1.0,1.0,1.0
8939,48939,98.0,0.0,0.0,1.0
8940,48940,98.0,0.0,1.0,1.0
8941,48941,98.0,0.0,0.0,1.0
8942,48942,98.0,1.0,1.0,0.0
8943,48943,98.0,0.0,1.0,1.0
8944,48944,98.0,0.0,0.0,0.0
8945,48945,98.0,1.0,0.0,0.0
8946,48946,98.0,1.0,1.0,0.0
8947,48947,98.0,0.0,0.0,1.0
8948,48948,98.0,0.0,1.0,1.0
8949,48949,98.0,0.0,0.0,1.0
8950,48950,98.0,1.0,0.0,0.0
8951,48951,98.0,1.0,0.0,0.0
8952,48952,98.0,0.0,0.0,1.0
8953,48953,98.0,0.0,1.0,0.0
8954,48954,98.0,0.0,0.0,1.0
8955,48955,98.0,0.0,0.0,1.0
8956,48956,98.0,0.0,1.0,0.0
8957,48957,98.0,0.0,0.0,0.0
8958,48958,98.0,0.0,0.0,1.0
8959,48959,98.0,0.0,1.0,1.0
8960,48960,98.0,1.0,1.0,0.0
8961,48961,98.0,0.0,1.0,1.0
8962,48962,98.0,0.0,0.0,1.0
8963,48963,98.0,0.0,0.0,0.0
8964,48964,98.0,0.0,1.0,1.0
8965,48965,98.0,0.0,0.0,1.0
8966,48966,98.0,0.0,0.0,1.0
8967,48967,98.0,0.0,0.0,1.0
8968,48968,98.0,1.0,1.0,0.0
8969,48969,98.0,0.0,1.0,0.0
8970,48970,98.0,0.0,1.0,1.0
8971,48971,98.0,0.0,1.0,1.0
8972,48972,98.0,0.0,0.0,1.0
8973,48973,98.0,0.0,1.0,0.0
8974,48974,98.0,0.0,0.0,1.0
8975,48975,98.0,0.0,1.0,0.0
8976,48976,98.0,0.0,1.0,1.0
8977,48977,98.0,1.0,0.0,0.0
8978,48978,98.0,0.0,1.0,1.0
8979,48979,98.0,1.0,0.0,0.0
8980,48980,98.0,0.0,1.0,1.0
8981,48981,98.0,0.0,1.0,0.0
8982,48982,98.0,0.0,0.0,1.0
8983,48983,98.0,0.0,0.0,1.0
8984,48984,98.0,1.0,1.0,0.0
8985,48985,98.0,0.0,1.0,0.0
8986,48986,98.0,0.0,0.0,1.0
8987,48987,98.0,0.0,0.0,1.0
8988,48988,98.0,1.0,1.0,1.0
8989,48989,98.0,1.0,0.0,0.0
8990,48990,98.0,0.0,1.0,1.0
8991,48991,98.0,0.0,1.0,0.0
8992,48992,98.0,0.0,1.0,1.0
8993,48993,98.0,0.0,1.0,1.0
8994,48994,98.0,0.0,1.0,0.0
8995,48995,98.0,0.0,1.0,1.0
8996,48996,98.0,0.0,1.0,1.0
8997,48997,98.0,0.0,0.0,1.0
8998,48998,98.0,0.0,0.0,1.0
8999,48999,98.0,0.0,1.0,1.0
9000,53000,104.0,0.0,0.0,1.0
9001,53001,104.0,0.0,0.0,1.0
9002,53002,104.0,0.0,1.0,1.0
9003,53003,104.0,0.0,1.0,1.0
9004,53004,104.0,0.0,1.0,0.0
9005,53005,104.0,0.0,0.0,0.0
9006,53006,104.0,0.0,0.0,1.0
9007,53007,104.0,1.0,0.0,0.0
9008,53008,104.0,0.0,1.0,1.0
9009,53009,104.0,0.0,1.0,1.0
9010,53010,104.0,0.0,0.0,1.0
9011,53011,104.0,0.0,0.0,1.0
9012,53012,104.0,0.0,1.0,1.0
9013,53013,104.0,0.0,1.0,1.0
9014,53014,104.0,1.0,1.0,1.0
9015,53015,104.0,0.0,0.0,1.0
9016,53016,104.0,0.0,0.0,0.0
9017,53017,104.0,0.0,1.0,1.0
9018,53018,104.0,0.0,0.0,1.0
9019,53019,104.0,0.0,1.0,1.0
9020,53020,104.0,0.0,1.0,0.0
9021,53021,104.0,0.0,0.0,0.0
9022,53022,104.0,1.0,1.0,0.0
9023,53023,104.0,0.0,1.0,1.0
9024,53024,104.0,0.0,1.0,0.0
9025,53025,104.0,0.0,1.0,1.0
9026,53026,104.0,1.0,1.0,0.0
9027,53027,104.0,0.0,1.0,1.0
9028,53028,104.0,0.0,0.0,0.0
9029,53029,104.0,0.0,0.0,1.0
9030,53030,104.0,0.0,0.0,0.0
9031,53031,104.0,0.0,0.0,1.0
9032,53032,104.0,0.0,0.0,1.0
9033,53033,104.0,0.0,0.0,1.0
9034,53034,104.0,0.0,0.0,1.0
9035,53035,104.0,0.0,1.0,0.0
9036,53036,104.0,0.0,1.0,1.0
9037,53037,104.0,0.0,1.0,1.0
9038,53038,104.0,0.0,0.0,1.0
9039,53039,104.0,0.0,1.0,0.0
9040,53040,104.0,0.0,1.0,0.0
9041,53041,104.0,0.0,0.0,0.0
9042,53042,104.0,0.0,1.0,1.0
9043,53043,104.0,1.0,1.0,0.0
9044,53044,104.0,0.0,1.0,1.0
9045,53045,104.0,0.0,1.0,1.0
9046,53046,104.0,0.0,0.0,1.0
9047,53047,104.0,0.0,0.0,0.0
9048,53048,104.0,1.0,0.0,0.0
9049,53049,104.0,0.0,1.0,1.0
9050,53050,104.0,0.0,1.0,1.0
